sample_name,PC1_hat,PC2_hat,PC3_hat,PC4_hat,PC5_hat,PC6_hat,PC7_hat,PC8_hat,PC9_hat,PC10_hat
1093843,-0.005790645951417289,-0.8706408094686773,-0.3903527031776797,0.29994194773272315,0.7878243486758527,0.14364467092280725,-0.2593725288565673,0.6565100348333093,0.6459383559112908,0.19128525014193387
4046993,0.4141979922339863,-0.9834365759905992,-0.021431172491541466,0.09406359937954473,0.39326238757417814,0.40104085844790804,-0.1441286805190767,0.2817269743372121,0.19164230574619737,0.05246894638341717
4508200,-0.10853949626688636,-0.2996856320089055,0.26444647207196376,0.18103760163758056,0.786435318248484,0.1862777294431412,-0.262817195720231,0.5420030985461926,0.27342826533374437,0.10628339987569825
5041657,-0.7849597427031868,-0.6990539350054742,-0.5469674199839669,0.41797870209774374,1.1328560470327946,0.1846410217530464,-0.36076380408418735,0.6133057678175214,0.4213682180776903,0.018202852638519427
1280610,-2.71687219979478,-0.20032753916293228,-0.12807677615973512,0.5408475056422156,1.6687676855721094,-0.06359868437546477,-0.09223592502501544,0.7224899731394808,0.7541312482079525,-0.11646523535259384
4224033,-0.41469429309087197,-0.8655007966920993,0.34062112779810894,-0.028385876001825447,0.3408250999648564,0.5508589413933084,-0.2952623373609952,0.2117898144727341,0.4019126188030155,-0.08177071452139062
5136937,-0.02490015938828469,-0.05921298431534615,-0.6933803057274003,-0.003785760299833827,0.6017198566425245,0.36459705783529844,-0.3901691706235528,0.5879550415783914,0.6842544458324866,0.18452753194445215
2251695,0.3506532665412869,-1.1496996960784716,-0.1301015061707778,0.033260700507779385,0.47195306701269707,0.7817869045341127,-0.3408282582529619,0.4851863693967597,0.5132542833054106,-0.09099258675584554
2439249,-0.6235551324919509,-0.9766071769668632,-0.0126593761228553,0.3535913936885175,1.0641595928194318,0.18823665464791123,-0.39407372022130444,0.7719829716782859,0.6230692687615302,-0.07456172627342234
3310765,-0.5115870397678579,-1.0116018011900472,0.7381383948601791,0.34694854330736424,0.3822595846153256,0.4348202574928543,-0.2833687778239414,0.227651605011101,0.09512772554830896,-0.037363773265180006
